:START_ID,:END_ID,:TYPE,weight,description
disease_822,sign_059,ASSOCIATED_WITH,0.7,Ptosis shows sign of Lid Lag
disease_822,sign_060,ASSOCIATED_WITH,0.7,Ptosis shows sign of Anisocoria
disease_828,sign_059,ASSOCIATED_WITH,0.7,Keratopathy shows sign of Lid Lag
disease_828,sign_060,ASSOCIATED_WITH,0.7,Keratopathy shows sign of Anisocoria
disease_940,sign_003,ASSOCIATED_WITH,0.7,Thymoma shows sign of Differential Diagnosis Of Corneal Dendrites
disease_940,sign_004,ASSOCIATED_WITH,0.7,Thymoma shows sign of Differential Diagnosis Of Proptosis
disease_940,sign_014,ASSOCIATED_WITH,0.7,Thymoma shows sign of Lagophthalmos
disease_940,sign_059,ASSOCIATED_WITH,0.7,Thymoma shows sign of Lid Lag
disease_940,sign_060,ASSOCIATED_WITH,0.7,Thymoma shows sign of Anisocoria
disease_059,sign_014,ASSOCIATED_WITH,0.7,Exposure Keratopathy shows sign of Lagophthalmos
disease_059,sign_015,ASSOCIATED_WITH,0.7,Exposure Keratopathy shows sign of Hemorrhage
disease_595,sign_003,ASSOCIATED_WITH,0.7,Amblyopia shows sign of Differential Diagnosis Of Corneal Dendrites
disease_595,sign_014,ASSOCIATED_WITH,0.7,Amblyopia shows sign of Lagophthalmos
disease_058,sign_038,ASSOCIATED_WITH,0.7,Blepharitis shows sign of Swelling
disease_058,sign_056,ASSOCIATED_WITH,0.7,Blepharitis shows sign of Lid Swelling
disease_064,sign_056,ASSOCIATED_WITH,0.7,Trauma shows sign of Lid Swelling
disease_075,sign_038,ASSOCIATED_WITH,0.7,Combination shows sign of Swelling
disease_075,sign_056,ASSOCIATED_WITH,0.7,Combination shows sign of Lid Swelling
disease_099,sign_038,ASSOCIATED_WITH,0.7,Contact Lens Wear shows sign of Swelling
disease_099,sign_056,ASSOCIATED_WITH,0.7,Contact Lens Wear shows sign of Lid Swelling
disease_210,sign_001,ASSOCIATED_WITH,0.7,Preseptal Cellulitis shows sign of Etiology Of Spontaneous Hyphema Or Microhyphema
disease_210,sign_038,ASSOCIATED_WITH,0.7,Preseptal Cellulitis shows sign of Swelling
disease_210,sign_056,ASSOCIATED_WITH,0.7,Preseptal Cellulitis shows sign of Lid Swelling
disease_211,sign_001,ASSOCIATED_WITH,0.7,Forniceal Foreign Body shows sign of Etiology Of Spontaneous Hyphema Or Microhyphema
disease_211,sign_038,ASSOCIATED_WITH,0.7,Forniceal Foreign Body shows sign of Swelling
disease_211,sign_056,ASSOCIATED_WITH,0.7,Forniceal Foreign Body shows sign of Lid Swelling
disease_212,sign_001,ASSOCIATED_WITH,0.7,Sebaceous Carcinoma shows sign of Etiology Of Spontaneous Hyphema Or Microhyphema
disease_212,sign_038,ASSOCIATED_WITH,0.7,Sebaceous Carcinoma shows sign of Swelling
disease_212,sign_056,ASSOCIATED_WITH,0.7,Sebaceous Carcinoma shows sign of Lid Swelling
disease_213,sign_001,ASSOCIATED_WITH,0.7,Pyogenic Granuloma shows sign of Etiology Of Spontaneous Hyphema Or Microhyphema
disease_213,sign_038,ASSOCIATED_WITH,0.7,Pyogenic Granuloma shows sign of Swelling
disease_213,sign_056,ASSOCIATED_WITH,0.7,Pyogenic Granuloma shows sign of Lid Swelling
disease_702,sign_038,ASSOCIATED_WITH,0.7,Tumor shows sign of Swelling
disease_702,sign_056,ASSOCIATED_WITH,0.7,Tumor shows sign of Lid Swelling
disease_818,sign_038,ASSOCIATED_WITH,0.7,Carcinoma shows sign of Swelling
disease_818,sign_056,ASSOCIATED_WITH,0.7,Carcinoma shows sign of Lid Swelling
disease_835,sign_038,ASSOCIATED_WITH,0.7,Cellulitis shows sign of Swelling
disease_835,sign_056,ASSOCIATED_WITH,0.7,Cellulitis shows sign of Lid Swelling
disease_874,sign_001,ASSOCIATED_WITH,0.7,Granuloma shows sign of Etiology Of Spontaneous Hyphema Or Microhyphema
disease_874,sign_038,ASSOCIATED_WITH,0.7,Granuloma shows sign of Swelling
disease_874,sign_056,ASSOCIATED_WITH,0.7,Granuloma shows sign of Lid Swelling
disease_941,sign_001,ASSOCIATED_WITH,0.7,Madarosis shows sign of Etiology Of Spontaneous Hyphema Or Microhyphema
disease_941,sign_038,ASSOCIATED_WITH,0.7,Madarosis shows sign of Swelling
disease_941,sign_056,ASSOCIATED_WITH,0.7,Madarosis shows sign of Lid Swelling
disease_075,sign_006,ASSOCIATED_WITH,0.7,Combination shows sign of Differential Diagnosis For All Three Types Of Retinal Detachment
disease_210,sign_006,ASSOCIATED_WITH,0.7,Preseptal Cellulitis shows sign of Differential Diagnosis For All Three Types Of Retinal Detachment
disease_236,sign_006,ASSOCIATED_WITH,0.7,Chalazion shows sign of Differential Diagnosis For All Three Types Of Retinal Detachment
disease_300,sign_006,ASSOCIATED_WITH,0.7,Hordeolum shows sign of Differential Diagnosis For All Three Types Of Retinal Detachment
disease_835,sign_006,ASSOCIATED_WITH,0.7,Cellulitis shows sign of Differential Diagnosis For All Three Types Of Retinal Detachment
disease_075,sign_005,ASSOCIATED_WITH,0.7,Combination shows sign of Differential Diagnosis Of Disc Edema Or Elevation
disease_214,sign_002,ASSOCIATED_WITH,0.7,Involutional shows sign of Differential Diagnosis Of A Traumatic Afferent Pupillary Defect
disease_220,sign_002,ASSOCIATED_WITH,0.7,Spastic shows sign of Differential Diagnosis Of A Traumatic Afferent Pupillary Defect
disease_364,sign_002,ASSOCIATED_WITH,0.7,Chemical shows sign of Differential Diagnosis Of A Traumatic Afferent Pupillary Defect
disease_858,sign_002,ASSOCIATED_WITH,0.7,Trachoma shows sign of Differential Diagnosis Of A Traumatic Afferent Pupillary Defect
disease_891,sign_002,ASSOCIATED_WITH,0.7,Chemical Burn shows sign of Differential Diagnosis Of A Traumatic Afferent Pupillary Defect
disease_220,sign_013,ASSOCIATED_WITH,0.7,Spastic shows sign of Entropion
disease_072,sign_013,ASSOCIATED_WITH,0.7,Idiopathic shows sign of Entropion
disease_216,sign_013,ASSOCIATED_WITH,0.7,Cicatricial shows sign of Entropion
disease_222,sign_013,ASSOCIATED_WITH,0.7,Epiblepharon shows sign of Entropion
disease_224,sign_013,ASSOCIATED_WITH,0.7,Medication-Induced shows sign of Entropion
disease_354,sign_013,ASSOCIATED_WITH,0.7,Familial shows sign of Entropion
disease_362,sign_013,ASSOCIATED_WITH,0.7,Acquired shows sign of Entropion
disease_593,sign_013,ASSOCIATED_WITH,0.7,Most Common shows sign of Entropion
disease_858,sign_013,ASSOCIATED_WITH,0.7,Trachoma shows sign of Entropion
disease_920,sign_013,ASSOCIATED_WITH,0.7,Thermal Burn shows sign of Entropion
disease_218,sign_031,ASSOCIATED_WITH,0.7,Allergic shows sign of Epithelial Defect
disease_052,sign_027,ASSOCIATED_WITH,0.7,Vernal Conjunctivitis shows sign of Hyperemia
disease_099,sign_005,ASSOCIATED_WITH,0.7,Contact Lens Wear shows sign of Differential Diagnosis Of Disc Edema Or Elevation
disease_226,sign_005,ASSOCIATED_WITH,0.7,Toxic Keratoconjunctivitis shows sign of Differential Diagnosis Of Disc Edema Or Elevation
disease_226,sign_027,ASSOCIATED_WITH,0.7,Toxic Keratoconjunctivitis shows sign of Hyperemia
disease_227,sign_027,ASSOCIATED_WITH,0.7,Ectropion shows sign of Hyperemia
disease_915,sign_005,ASSOCIATED_WITH,0.7,Arthritis shows sign of Differential Diagnosis Of Disc Edema Or Elevation
disease_915,sign_027,ASSOCIATED_WITH,0.7,Arthritis shows sign of Hyperemia
disease_058,sign_002,ASSOCIATED_WITH,0.7,Blepharitis shows sign of Differential Diagnosis Of A Traumatic Afferent Pupillary Defect
disease_072,sign_002,ASSOCIATED_WITH,0.7,Idiopathic shows sign of Differential Diagnosis Of A Traumatic Afferent Pupillary Defect
disease_189,sign_002,ASSOCIATED_WITH,0.7,Iritis shows sign of Differential Diagnosis Of A Traumatic Afferent Pupillary Defect
disease_228,sign_006,ASSOCIATED_WITH,0.7,Hemifacial Spasm shows sign of Differential Diagnosis For All Three Types Of Retinal Detachment
disease_228,sign_017,ASSOCIATED_WITH,0.7,Hemifacial Spasm shows sign of Blood
disease_229,sign_002,ASSOCIATED_WITH,0.7,Ocular Irritation Induced Blepharospasm (E shows sign of Differential Diagnosis Of A Traumatic Afferent Pupillary Defect
disease_229,sign_006,ASSOCIATED_WITH,0.7,Ocular Irritation Induced Blepharospasm (E shows sign of Differential Diagnosis For All Three Types Of Retinal Detachment
disease_229,sign_017,ASSOCIATED_WITH,0.7,Ocular Irritation Induced Blepharospasm (E shows sign of Blood
disease_230,sign_002,ASSOCIATED_WITH,0.7,Eyelid Myokymia shows sign of Differential Diagnosis Of A Traumatic Afferent Pupillary Defect
disease_230,sign_006,ASSOCIATED_WITH,0.7,Eyelid Myokymia shows sign of Differential Diagnosis For All Three Types Of Retinal Detachment
disease_230,sign_017,ASSOCIATED_WITH,0.7,Eyelid Myokymia shows sign of Blood
disease_231,sign_006,ASSOCIATED_WITH,0.7,Tourette Syndrome shows sign of Differential Diagnosis For All Three Types Of Retinal Detachment
disease_231,sign_017,ASSOCIATED_WITH,0.7,Tourette Syndrome shows sign of Blood
disease_232,sign_002,ASSOCIATED_WITH,0.7,Tic Douloureux (Trigeminal Neuralgia) shows sign of Differential Diagnosis Of A Traumatic Afferent Pupillary Defect
disease_232,sign_006,ASSOCIATED_WITH,0.7,Tic Douloureux (Trigeminal Neuralgia) shows sign of Differential Diagnosis For All Three Types Of Retinal Detachment
disease_232,sign_017,ASSOCIATED_WITH,0.7,Tic Douloureux (Trigeminal Neuralgia) shows sign of Blood
disease_233,sign_002,ASSOCIATED_WITH,0.7,Tardive Dyskinesia shows sign of Differential Diagnosis Of A Traumatic Afferent Pupillary Defect
disease_233,sign_006,ASSOCIATED_WITH,0.7,Tardive Dyskinesia shows sign of Differential Diagnosis For All Three Types Of Retinal Detachment
disease_233,sign_017,ASSOCIATED_WITH,0.7,Tardive Dyskinesia shows sign of Blood
disease_234,sign_002,ASSOCIATED_WITH,0.7,Apraxia Of Eyelid Opening shows sign of Differential Diagnosis Of A Traumatic Afferent Pupillary Defect
disease_234,sign_006,ASSOCIATED_WITH,0.7,Apraxia Of Eyelid Opening shows sign of Differential Diagnosis For All Three Types Of Retinal Detachment
disease_234,sign_017,ASSOCIATED_WITH,0.7,Apraxia Of Eyelid Opening shows sign of Blood
disease_785,sign_002,ASSOCIATED_WITH,0.7,Parkinson Disease shows sign of Differential Diagnosis Of A Traumatic Afferent Pupillary Defect
disease_785,sign_006,ASSOCIATED_WITH,0.7,Parkinson Disease shows sign of Differential Diagnosis For All Three Types Of Retinal Detachment
disease_785,sign_017,ASSOCIATED_WITH,0.7,Parkinson Disease shows sign of Blood
disease_820,sign_006,ASSOCIATED_WITH,0.7,Blepharospasm shows sign of Differential Diagnosis For All Three Types Of Retinal Detachment
disease_820,sign_017,ASSOCIATED_WITH,0.7,Blepharospasm shows sign of Blood
disease_825,sign_002,ASSOCIATED_WITH,0.7,Trichiasis shows sign of Differential Diagnosis Of A Traumatic Afferent Pupillary Defect
disease_591,sign_002,ASSOCIATED_WITH,0.7,Rarely shows sign of Differential Diagnosis Of A Traumatic Afferent Pupillary Defect
disease_846,sign_002,ASSOCIATED_WITH,0.7,Meibomitis shows sign of Differential Diagnosis Of A Traumatic Afferent Pupillary Defect
disease_219,sign_038,ASSOCIATED_WITH,0.7,Congenital shows sign of Swelling
disease_235,sign_038,ASSOCIATED_WITH,0.7,Dacryocystitis shows sign of Swelling
disease_236,sign_038,ASSOCIATED_WITH,0.7,Chalazion shows sign of Swelling
disease_237,sign_038,ASSOCIATED_WITH,0.7,Nasolacrimal Duct Obstruction shows sign of Swelling
disease_257,sign_038,ASSOCIATED_WITH,0.7,Chalazion/Hordeolum shows sign of Swelling
disease_300,sign_038,ASSOCIATED_WITH,0.7,Hordeolum shows sign of Swelling
disease_844,sign_038,ASSOCIATED_WITH,0.7,Canaliculitis shows sign of Swelling
disease_210,sign_003,ASSOCIATED_WITH,0.7,Preseptal Cellulitis shows sign of Differential Diagnosis Of Corneal Dendrites
disease_210,sign_004,ASSOCIATED_WITH,0.7,Preseptal Cellulitis shows sign of Differential Diagnosis Of Proptosis
disease_237,sign_003,ASSOCIATED_WITH,0.7,Nasolacrimal Duct Obstruction shows sign of Differential Diagnosis Of Corneal Dendrites
disease_237,sign_004,ASSOCIATED_WITH,0.7,Nasolacrimal Duct Obstruction shows sign of Differential Diagnosis Of Proptosis
disease_242,sign_003,ASSOCIATED_WITH,0.7,Facial Cellulitis Involving The Medial Canthal Area shows sign of Differential Diagnosis Of Corneal Dendrites
disease_242,sign_004,ASSOCIATED_WITH,0.7,Facial Cellulitis Involving The Medial Canthal Area shows sign of Differential Diagnosis Of Proptosis
disease_242,sign_038,ASSOCIATED_WITH,0.7,Facial Cellulitis Involving The Medial Canthal Area shows sign of Swelling
disease_243,sign_003,ASSOCIATED_WITH,0.7,Dacryocystocele shows sign of Differential Diagnosis Of Corneal Dendrites
disease_243,sign_004,ASSOCIATED_WITH,0.7,Dacryocystocele shows sign of Differential Diagnosis Of Proptosis
disease_243,sign_038,ASSOCIATED_WITH,0.7,Dacryocystocele shows sign of Swelling
disease_244,sign_003,ASSOCIATED_WITH,0.7,Ethmoid Sinusitis shows sign of Differential Diagnosis Of Corneal Dendrites
disease_244,sign_004,ASSOCIATED_WITH,0.7,Ethmoid Sinusitis shows sign of Differential Diagnosis Of Proptosis
disease_244,sign_038,ASSOCIATED_WITH,0.7,Ethmoid Sinusitis shows sign of Swelling
disease_245,sign_003,ASSOCIATED_WITH,0.7,Frontal Sinus Mucocele/Mucopyocele shows sign of Differential Diagnosis Of Corneal Dendrites
disease_245,sign_004,ASSOCIATED_WITH,0.7,Frontal Sinus Mucocele/Mucopyocele shows sign of Differential Diagnosis Of Proptosis
disease_245,sign_038,ASSOCIATED_WITH,0.7,Frontal Sinus Mucocele/Mucopyocele shows sign of Swelling
disease_323,sign_003,ASSOCIATED_WITH,0.7,Mucocele shows sign of Differential Diagnosis Of Corneal Dendrites
disease_323,sign_004,ASSOCIATED_WITH,0.7,Mucocele shows sign of Differential Diagnosis Of Proptosis
disease_323,sign_038,ASSOCIATED_WITH,0.7,Mucocele shows sign of Swelling
disease_841,sign_003,ASSOCIATED_WITH,0.7,Sinusitis shows sign of Differential Diagnosis Of Corneal Dendrites
disease_841,sign_004,ASSOCIATED_WITH,0.7,Sinusitis shows sign of Differential Diagnosis Of Proptosis
disease_235,sign_003,ASSOCIATED_WITH,0.7,Dacryocystitis shows sign of Differential Diagnosis Of Corneal Dendrites
disease_235,sign_004,ASSOCIATED_WITH,0.7,Dacryocystitis shows sign of Differential Diagnosis Of Proptosis
disease_235,sign_017,ASSOCIATED_WITH,0.7,Dacryocystitis shows sign of Blood
disease_300,sign_033,ASSOCIATED_WITH,0.7,Hordeolum shows sign of Redness
disease_484,sign_038,ASSOCIATED_WITH,0.7,More Common shows sign of Swelling
disease_841,sign_033,ASSOCIATED_WITH,0.7,Sinusitis shows sign of Redness
disease_014,sign_038,ASSOCIATED_WITH,0.7,Orbital Cellulitis shows sign of Swelling
disease_014,sign_056,ASSOCIATED_WITH,0.7,Orbital Cellulitis shows sign of Lid Swelling
disease_218,sign_003,ASSOCIATED_WITH,0.7,Allergic shows sign of Differential Diagnosis Of Corneal Dendrites
disease_218,sign_004,ASSOCIATED_WITH,0.7,Allergic shows sign of Differential Diagnosis Of Proptosis
disease_236,sign_056,ASSOCIATED_WITH,0.7,Chalazion shows sign of Lid Swelling
disease_248,sign_001,ASSOCIATED_WITH,0.7,Erysipelas shows sign of Etiology Of Spontaneous Hyphema Or Microhyphema
disease_248,sign_003,ASSOCIATED_WITH,0.7,Erysipelas shows sign of Differential Diagnosis Of Corneal Dendrites
disease_248,sign_004,ASSOCIATED_WITH,0.7,Erysipelas shows sign of Differential Diagnosis Of Proptosis
disease_248,sign_038,ASSOCIATED_WITH,0.7,Erysipelas shows sign of Swelling
disease_248,sign_056,ASSOCIATED_WITH,0.7,Erysipelas shows sign of Lid Swelling
disease_249,sign_001,ASSOCIATED_WITH,0.7,Necrotizing Fasciitis shows sign of Etiology Of Spontaneous Hyphema Or Microhyphema
disease_249,sign_003,ASSOCIATED_WITH,0.7,Necrotizing Fasciitis shows sign of Differential Diagnosis Of Corneal Dendrites
disease_249,sign_004,ASSOCIATED_WITH,0.7,Necrotizing Fasciitis shows sign of Differential Diagnosis Of Proptosis
disease_249,sign_038,ASSOCIATED_WITH,0.7,Necrotizing Fasciitis shows sign of Swelling
disease_249,sign_056,ASSOCIATED_WITH,0.7,Necrotizing Fasciitis shows sign of Lid Swelling
disease_250,sign_001,ASSOCIATED_WITH,0.7,Viral Conjunctivitis With Secondary Eyelid Swelling shows sign of Etiology Of Spontaneous Hyphema Or Microhyphema
disease_250,sign_003,ASSOCIATED_WITH,0.7,Viral Conjunctivitis With Secondary Eyelid Swelling shows sign of Differential Diagnosis Of Corneal Dendrites
disease_250,sign_004,ASSOCIATED_WITH,0.7,Viral Conjunctivitis With Secondary Eyelid Swelling shows sign of Differential Diagnosis Of Proptosis
disease_250,sign_038,ASSOCIATED_WITH,0.7,Viral Conjunctivitis With Secondary Eyelid Swelling shows sign of Swelling
disease_250,sign_056,ASSOCIATED_WITH,0.7,Viral Conjunctivitis With Secondary Eyelid Swelling shows sign of Lid Swelling
disease_251,sign_001,ASSOCIATED_WITH,0.7,Cavernous Sinus Thrombosis shows sign of Etiology Of Spontaneous Hyphema Or Microhyphema
disease_251,sign_003,ASSOCIATED_WITH,0.7,Cavernous Sinus Thrombosis shows sign of Differential Diagnosis Of Corneal Dendrites
disease_251,sign_004,ASSOCIATED_WITH,0.7,Cavernous Sinus Thrombosis shows sign of Differential Diagnosis Of Proptosis
disease_251,sign_038,ASSOCIATED_WITH,0.7,Cavernous Sinus Thrombosis shows sign of Swelling
disease_251,sign_056,ASSOCIATED_WITH,0.7,Cavernous Sinus Thrombosis shows sign of Lid Swelling
disease_252,sign_001,ASSOCIATED_WITH,0.7,Varicella Zoster Virus shows sign of Etiology Of Spontaneous Hyphema Or Microhyphema
disease_252,sign_003,ASSOCIATED_WITH,0.7,Varicella Zoster Virus shows sign of Differential Diagnosis Of Corneal Dendrites
disease_252,sign_004,ASSOCIATED_WITH,0.7,Varicella Zoster Virus shows sign of Differential Diagnosis Of Proptosis
disease_252,sign_038,ASSOCIATED_WITH,0.7,Varicella Zoster Virus shows sign of Swelling
disease_252,sign_056,ASSOCIATED_WITH,0.7,Varicella Zoster Virus shows sign of Lid Swelling
disease_253,sign_003,ASSOCIATED_WITH,0.7,Herpes Simplex Virus shows sign of Differential Diagnosis Of Corneal Dendrites
disease_253,sign_004,ASSOCIATED_WITH,0.7,Herpes Simplex Virus shows sign of Differential Diagnosis Of Proptosis
disease_253,sign_038,ASSOCIATED_WITH,0.7,Herpes Simplex Virus shows sign of Swelling
disease_253,sign_056,ASSOCIATED_WITH,0.7,Herpes Simplex Virus shows sign of Lid Swelling
disease_257,sign_001,ASSOCIATED_WITH,0.7,Chalazion/Hordeolum shows sign of Etiology Of Spontaneous Hyphema Or Microhyphema
disease_257,sign_003,ASSOCIATED_WITH,0.7,Chalazion/Hordeolum shows sign of Differential Diagnosis Of Corneal Dendrites
disease_257,sign_004,ASSOCIATED_WITH,0.7,Chalazion/Hordeolum shows sign of Differential Diagnosis Of Proptosis
disease_257,sign_056,ASSOCIATED_WITH,0.7,Chalazion/Hordeolum shows sign of Lid Swelling
disease_276,sign_056,ASSOCIATED_WITH,0.7,Inflammatory shows sign of Lid Swelling
disease_300,sign_001,ASSOCIATED_WITH,0.7,Hordeolum shows sign of Etiology Of Spontaneous Hyphema Or Microhyphema
disease_300,sign_003,ASSOCIATED_WITH,0.7,Hordeolum shows sign of Differential Diagnosis Of Corneal Dendrites
disease_300,sign_004,ASSOCIATED_WITH,0.7,Hordeolum shows sign of Differential Diagnosis Of Proptosis
disease_300,sign_056,ASSOCIATED_WITH,0.7,Hordeolum shows sign of Lid Swelling
disease_306,sign_003,ASSOCIATED_WITH,0.7,Bacterial shows sign of Differential Diagnosis Of Corneal Dendrites
disease_306,sign_004,ASSOCIATED_WITH,0.7,Bacterial shows sign of Differential Diagnosis Of Proptosis
disease_306,sign_038,ASSOCIATED_WITH,0.7,Bacterial shows sign of Swelling
disease_306,sign_056,ASSOCIATED_WITH,0.7,Bacterial shows sign of Lid Swelling
disease_307,sign_003,ASSOCIATED_WITH,0.7,Viral shows sign of Differential Diagnosis Of Corneal Dendrites
disease_307,sign_004,ASSOCIATED_WITH,0.7,Viral shows sign of Differential Diagnosis Of Proptosis
disease_307,sign_038,ASSOCIATED_WITH,0.7,Viral shows sign of Swelling
disease_307,sign_056,ASSOCIATED_WITH,0.7,Viral shows sign of Lid Swelling
disease_367,sign_003,ASSOCIATED_WITH,0.7,Bacteria shows sign of Differential Diagnosis Of Corneal Dendrites
disease_367,sign_004,ASSOCIATED_WITH,0.7,Bacteria shows sign of Differential Diagnosis Of Proptosis
disease_367,sign_038,ASSOCIATED_WITH,0.7,Bacteria shows sign of Swelling
disease_367,sign_056,ASSOCIATED_WITH,0.7,Bacteria shows sign of Lid Swelling
disease_636,sign_001,ASSOCIATED_WITH,0.7,Thrombosis shows sign of Etiology Of Spontaneous Hyphema Or Microhyphema
disease_636,sign_003,ASSOCIATED_WITH,0.7,Thrombosis shows sign of Differential Diagnosis Of Corneal Dendrites
disease_636,sign_004,ASSOCIATED_WITH,0.7,Thrombosis shows sign of Differential Diagnosis Of Proptosis
disease_636,sign_038,ASSOCIATED_WITH,0.7,Thrombosis shows sign of Swelling
disease_636,sign_056,ASSOCIATED_WITH,0.7,Thrombosis shows sign of Lid Swelling
